taxid,name,nametype,rank
862452,Chromadorella,scientific name,genus
862453,Trichotheristus,scientific name,genus
862616,Loxotaphrus,scientific name,genus
862628,Falsicingula,scientific name,genus
862775,Candidatus Kleidoceria,scientific name,genus
862793,Candidatus Cuticobacterium,scientific name,genus
862796,Polyspina,scientific name,genus
862798,Auriglobus,scientific name,genus
862800,Omegophora,scientific name,genus
862802,Pelagocephalus,scientific name,genus
862804,Tylerius,scientific name,genus
862873,Plocoglottis,scientific name,genus
862895,Aculeola,scientific name,genus
862897,Isistius,scientific name,genus
862899,Oxynotus,scientific name,genus
862901,Scymnodon,scientific name,genus
862903,Squaliolus,scientific name,genus
862905,Trigonognathus,scientific name,genus
862919,Arctonoe,scientific name,genus
862922,Barantolla,scientific name,genus
862924,Eunoe,scientific name,genus
862980,Bonia,scientific name,genus
863253,Marinicella,scientific name,genus
863378,Chimarocephala,scientific name,genus
863380,Lactista,scientific name,genus
863385,Leprus,scientific name,genus
863387,Leuronotina,scientific name,genus
863389,Shotwellia,scientific name,genus
863391,Tomonotus,scientific name,genus
863394,Xanthippus,scientific name,genus
863624,Newportia,scientific name,genus
863626,Orphnaeus,scientific name,genus
863629,Orya,scientific name,genus
863631,Stigmatogaster,scientific name,genus
863633,Tygarrup,scientific name,genus
863636,Steneurytion,scientific name,genus
863710,Allobethylus,scientific name,genus
863712,Anisepyris,scientific name,genus
863714,Bethylus,scientific name,genus
863716,Bupon,scientific name,genus
863718,Dissomphalus,scientific name,genus
863722,Embolemus,scientific name,genus
863724,Holepyris,scientific name,genus
863726,Holophris,scientific name,genus
863728,Loboscelidia,scientific name,genus
863730,Odontepyris,scientific name,genus
863734,Plastanoxus,scientific name,genus
863736,Prorops,scientific name,genus
863738,Pseudisobrachium,scientific name,genus
863740,Sulcomesitius,scientific name,genus
863742,Trichiscus,scientific name,genus
863747,Foenobethylus,scientific name,genus
863749,Laelius,scientific name,genus
863765,Agolohymena,scientific name,genus
863841,Parapsallus,scientific name,genus
863967,Conomma,scientific name,genus
863969,Pseudoepedanus,scientific name,genus
863971,Stygnoplus,scientific name,genus
863973,Acutisoma,scientific name,genus
863975,Avima,scientific name,genus
863977,Chilon,scientific name,genus
863979,Fissiphallius,scientific name,genus
863981,Peltonychia,scientific name,genus
863983,Holoscotolemon,scientific name,genus
863985,Karos,scientific name,genus
863987,Larifuga,scientific name,genus
863989,Megapachylus,scientific name,genus
863991,Metabiantes,scientific name,genus
863993,Metalibitia,scientific name,genus
863995,Metibalonius,scientific name,genus
863997,Pellobunus,scientific name,genus
863999,Pirassunungoleptes,scientific name,genus
864001,Rhopalocranaus,scientific name,genus
864003,Rostromontia,scientific name,genus
864005,Santinezia,scientific name,genus
864007,Seuthes,scientific name,genus
864009,Baculigerus,scientific name,genus
864011,Costabrimma,scientific name,genus
864013,Heterocranaus,scientific name,genus
864018,Minuella,scientific name,genus
864020,Paktongius,scientific name,genus
864022,Rhampsinitus,scientific name,genus
864024,Stygnomma,scientific name,genus
864026,Synthetonychia,scientific name,genus
864030,Zalmoxis,scientific name,genus
864039,Trojanella,scientific name,genus
864047,Prionostemma,scientific name,genus
864173,Kingdonella,scientific name,genus
864176,Pseudhymenochirus,scientific name,genus
864186,Vrihiamoeba,scientific name,genus
864283,Apodiophrys,scientific name,genus
864285,Heterodiophrys,scientific name,genus
864300,Palpiphitime,scientific name,genus
864308,Bomolochus,scientific name,genus
864315,Synaptula,scientific name,genus
864330,Cedrelopsis,scientific name,genus
864453,Platanichthys,scientific name,genus
864455,Ramnogaster,scientific name,genus
864582,Achroceratosphaeria,scientific name,genus
864633,Bathyplotes,scientific name,genus
864636,Benthodytes,scientific name,genus
864638,Crucella,scientific name,genus
864641,Cucamba,scientific name,genus
864643,Elpidia,scientific name,genus
864645,Heterocucumis,scientific name,genus
864647,Laetmogone,scientific name,genus
864649,Molpadiodemas,scientific name,genus
864653,Paracucumis,scientific name,genus
864655,Peniagone,scientific name,genus
864658,Protelpidia,scientific name,genus
864660,Psolicrux,scientific name,genus
864662,Psolidiella,scientific name,genus
864664,Psolidium,scientific name,genus
864667,Staurocucumis,scientific name,genus
864669,Trachythyone,scientific name,genus
864689,Taximastinocerus,scientific name,genus
864801,Haliichthys,scientific name,genus
864846,Parabaliothrips,scientific name,genus
864848,Scolothrips,scientific name,genus
864850,Sussericothrips,scientific name,genus
864852,Mycterothrips,scientific name,genus
864866,Baptozius,scientific name,genus
864868,Dacryopilumnus,scientific name,genus
864870,Dairoides,scientific name,genus
864872,Epixanthus,scientific name,genus
864874,Eriphides,scientific name,genus
864876,Eupilumnus,scientific name,genus
864878,Euryozius,scientific name,genus
864880,Ladomedaeus,scientific name,genus
864882,Lydia,scientific name,genus
864884,Myomenippe,scientific name,genus
864886,Pseudozius,scientific name,genus
865920,Conotrochus,scientific name,genus
865922,Cyathelia,scientific name,genus
865924,Cyathotrochus,scientific name,genus
865926,Dactylotrochus,scientific name,genus
865928,Deltocyathus,scientific name,genus
865934,Placotrochides,scientific name,genus
865968,Fusius,scientific name,genus
865970,Hovacoris,scientific name,genus
865972,Pseudolestomerus,scientific name,genus
865974,Sirthenea,scientific name,genus
865977,Euphyllura,scientific name,genus
865979,Oomyzus,scientific name,genus
866076,Amidobia,scientific name,genus
866078,Dadobia,scientific name,genus
866080,Ecitophya,scientific name,genus
866082,Lyprocorrhe,scientific name,genus
866084,Alpinia,scientific name,genus
866097,Thendelecrotona,scientific name,genus
866279,Acuticauda,scientific name,genus
866354,Anorrhinus,scientific name,genus
866436,Rhyticeros,scientific name,genus
866440,Rhinoplax,scientific name,genus
866442,Tropicranus,scientific name,genus
866444,Ocyceros,scientific name,genus
866513,Paraboysidia,scientific name,genus
866547,Guyanagaster,scientific name,genus
866673,Marinifilum,scientific name,genus
866747,Xestochironomus,scientific name,genus
866759,Phloeodes,scientific name,genus
866932,Corynopuntia,scientific name,genus
867165,Fortunia,scientific name,genus
867170,Tetricodes,scientific name,genus
867347,Grouvellinus,scientific name,genus
867350,Ordobrevia,scientific name,genus
867354,Paramacronychus,scientific name,genus
867356,Pseudamophilus,scientific name,genus
867358,Zaitzeviaria,scientific name,genus
867393,Conuropsis,scientific name,genus
867395,Cumarinia,scientific name,genus
867397,Cumulopuntia,scientific name,genus
867468,Pilosocereus,scientific name,genus
867475,Tunilla,scientific name,genus
867793,Osmolindsaea,scientific name,genus
867794,Nesolindsaea,scientific name,genus
867863,Philetor,scientific name,genus
867874,Phoniscus,scientific name,genus
867923,Haemescharia,scientific name,genus
868078,Bergstroemia,scientific name,genus
868080,Bylgides,scientific name,genus
868082,Cheilonereis,scientific name,genus
868084,Lepidasthenia,scientific name,genus
868086,Malmgreniella,scientific name,genus
868088,Micronereis,scientific name,genus
868090,Neoamphitrite,scientific name,genus
868092,Pholoides,scientific name,genus
868094,Alitta,scientific name,genus
868236,Taihorina,scientific name,genus
868262,Huechys,scientific name,genus
868264,Jembrana,scientific name,genus
868266,Qinophora,scientific name,genus
868268,Sinophora,scientific name,genus
868575,Mekongiana,scientific name,genus
868589,Eremicaster,scientific name,genus
868779,Trichotokara,scientific name,genus
869180,Adrastus,scientific name,genus
869199,Amphiodia,scientific name,genus
869202,Echinarachnius,scientific name,genus
869204,Thyonidium,scientific name,genus
869217,Normandina,scientific name,genus
869220,Psoroglaena,scientific name,genus
869229,Heterozonias,scientific name,genus
869231,Ophiocten,scientific name,genus
869234,Ophiophthalmus,scientific name,genus
869237,Ophioscolex,scientific name,genus
869239,Ophiosphalma,scientific name,genus
869241,Sagenaster,scientific name,genus
869243,Sperosoma,scientific name,genus
869245,Stegophiura,scientific name,genus
869266,Paratelius,scientific name,genus
869314,Rhodobium,scientific name,genus
869551,Calomera,scientific name,genus
869553,Myriochila,scientific name,genus
869562,Thitarodes,scientific name,genus
869565,Ahamus,scientific name,genus
869711,Bakernema,scientific name,genus
869714,Candidatus Giganthauma,scientific name,genus
869790,Carponinus,scientific name,genus
869791,Koreoculio,scientific name,genus
869792,Archarius,scientific name,genus
869797,Myrmedonota,scientific name,genus
869806,Marivirga,scientific name,genus
869896,Halonotius,scientific name,genus
869932,Myophonus,scientific name,genus
869977,Dondice,scientific name,genus
869978,Austraeolis,scientific name,genus
870162,Serrapinnus,scientific name,genus
870193,Pseudoidium,scientific name,genus
870228,Bonartemis,scientific name,genus
870232,Pelecyora,scientific name,genus
870511,Petaloconchus,scientific name,genus
870536,Willisornis,scientific name,genus
870570,Busquilla,scientific name,genus
870572,Echinosquilla,scientific name,genus
870574,Fallosquilla,scientific name,genus
870576,Protosquilla,scientific name,genus
870578,Pseudosquillana,scientific name,genus
870580,Pseudosquillopsis,scientific name,genus
870592,Bekilya,scientific name,genus
870732,Brachyphoris,scientific name,genus
870766,Tabaroa,scientific name,genus
870993,Tobiasiana,scientific name,genus
871001,Sphex,scientific name,genus
871018,Chandlerella,scientific name,genus
871272,Parallela,scientific name,genus
871383,Issikiocrania,scientific name,genus
871399,Hadeodelphax,scientific name,genus
871401,Latistria,scientific name,genus
871403,Specinervures,scientific name,genus
871405,Arcofaciella,scientific name,genus
871407,Arcofacies,scientific name,genus
871411,Bambusiphaga,scientific name,genus
871416,Belocera,scientific name,genus
871419,Carinofrons,scientific name,genus
871421,Cemopsis,scientific name,genus
871423,Elachodelphax,scientific name,genus
871425,Eoeurysa,scientific name,genus
871427,Epeurysa,scientific name,genus
871429,Euidellana,scientific name,genus
871431,Herbalima,scientific name,genus
871433,Horcoma,scientific name,genus
871436,Ishiharodelphax,scientific name,genus
871438,Laminatopina,scientific name,genus
871440,Luda,scientific name,genus
871442,Malaxella,scientific name,genus
871445,Matutinus,scientific name,genus
871447,Metadelphax,scientific name,genus
871449,Miranus,scientific name,genus
871452,Monospinodelphax,scientific name,genus
871454,Neocarinodelphax,scientific name,genus
871456,Neuterthron,scientific name,genus
871458,Numata,scientific name,genus
871460,Orientoya,scientific name,genus
871462,Palego,scientific name,genus
871464,Paradelphacodes,scientific name,genus
871466,Platycorpus,scientific name,genus
871468,Ribautodelphax,scientific name,genus
871470,Saccharosydne,scientific name,genus
871472,Sardia,scientific name,genus
871474,Shadelphax,scientific name,genus
871476,Sogata,scientific name,genus
871478,Stiropis,scientific name,genus
871480,Tarophagus,scientific name,genus
871482,Terthron,scientific name,genus
871484,Toyoides,scientific name,genus
871486,Unkanodella,scientific name,genus
871488,Unkanodes,scientific name,genus
871490,Yuanchia,scientific name,genus
871492,Zhuangella,scientific name,genus
871494,Zhudelphax,scientific name,genus
871496,Cemus,scientific name,genus
871505,Neobelocera,scientific name,genus
871509,Prolivatis,scientific name,genus
871514,Nycheuma,scientific name,genus
871516,Platypareia,scientific name,genus
871530,Dorydorella,scientific name,genus
871533,Togoperla,scientific name,genus
871655,Mastophora,scientific name,genus
871670,Jagannata,scientific name,genus
871672,Narayana,scientific name,genus
871674,Symplana,scientific name,genus
871676,Symplanella,scientific name,genus
871687,Listrura,scientific name,genus
871740,Halomarina,scientific name,genus
871901,Briggsiopsis,scientific name,genus
871915,Tengia,scientific name,genus
871926,Maundia,scientific name,genus
871964,Goidanichiella,scientific name,genus
872112,Fodinibacter,scientific name,genus
872119,Flavina,scientific name,genus
872512,Ilbia,scientific name,genus
873037,Scutisotoma,scientific name,genus
873039,Uzelia,scientific name,genus
873064,Coma,scientific name,genus
873153,Trachyarus,scientific name,genus
873203,Catacolea,scientific name,genus
873205,Cytogonidium,scientific name,genus
873207,Onychosepalum,scientific name,genus
873209,Platychorda,scientific name,genus
873212,Stenotalis,scientific name,genus
873265,Voyria,scientific name,genus
873511,Philereme,scientific name,genus
873537,Nephromyces,scientific name,genus
873551,Recovirus,scientific name,genus
873565,Diplorickettsia,scientific name,genus
874345,Bactrodesmium,scientific name,genus
874372,Onchobdella,scientific name,genus
874373,Enterogyrus,scientific name,genus
874380,Betulodera,scientific name,genus
874458,Koreanomelania,scientific name,genus
875170,Celeribacter,scientific name,genus
875186,Xanthopsoroma,scientific name,genus
875192,Psorophorus,scientific name,genus
875469,Dasyatispora,scientific name,genus
875473,Chorrobius,scientific name,genus
875475,Minckleyella,scientific name,genus
875477,Pseudotryonia,scientific name,genus
875619,Rhombocystis,scientific name,genus
875622,Tetranephris,scientific name,genus
875663,Phisalixella,scientific name,genus
875664,Parastenophis,scientific name,genus
875685,Amblyopinus,scientific name,genus
