taxid,name,nametype,rank
356152,Glacidorbidae,scientific name,family
356162,Diplommatinidae,scientific name,family
356495,Creseidae,scientific name,family
356789,Coelospheridae,scientific name,family
358186,Rhytidocystidae,scientific name,family
358397,Pythonasteridae,scientific name,family
358447,Neopilinidae,scientific name,family
358758,Schoepfiaceae,scientific name,family
359161,Paracalliopiidae,scientific name,family
359502,Cladopathidae,scientific name,family
360066,Penthalodidae,scientific name,family
360087,Benthopectinidae,scientific name,family
360090,Caymanostellidae,scientific name,family
360646,Conochilidae,scientific name,family
360653,Gastropidae,scientific name,family
360657,Dicranophoridae,scientific name,family
360665,Lepadellidae,scientific name,family
360667,Lindiidae,scientific name,family
360671,Trichotriidae,scientific name,family
360675,Microcodonidae,scientific name,family
360696,Proalidae,scientific name,family
360699,Scaridiidae,scientific name,family
360702,Trichocercidae,scientific name,family
361021,Paralcyoniidae,scientific name,family
361063,Keroeididae,scientific name,family
361151,Kophobelemnidae,scientific name,family
361157,Halipteridae,scientific name,family
361424,Ebriidae,scientific name,family
361606,Patulibacteraceae,scientific name,family
364617,Parasitylenchidae,scientific name,family
364620,Iotonchiidae,scientific name,family
364906,Ortholineidae,scientific name,family
365061,Dussumieriidae,scientific name,family
365323,Tubuliporidae,scientific name,family
365805,Prionoceridae,scientific name,family
366400,Krohnittidae,scientific name,family
366431,Pterosagittidae,scientific name,family
366436,Heterokrohniidae,scientific name,family
366535,Ethmosphaeridae,scientific name,family
366585,Plagoniidae,scientific name,family
366590,Pyloniidae,scientific name,family
366599,Litheliidae,scientific name,family
367859,Hymenosomatidae,scientific name,family
367869,Mikronegeriaceae,scientific name,family
367877,Raveneliaceae,scientific name,family
367899,Aphrocallistidae,scientific name,family
367915,Oceaniidae,scientific name,family
367923,Rathkeidae,scientific name,family
369801,Ameronothridae,scientific name,family
371419,Melphidippidae,scientific name,family
371433,Calliopiidae,scientific name,family
371444,Ischyroceridae,scientific name,family
371451,Corophiidae,scientific name,family
371457,Podoceridae,scientific name,family
371467,Leucothoidae,scientific name,family
371473,Isaeidae,scientific name,family
371476,Amphilochidae,scientific name,family
371479,Synopiidae,scientific name,family
371482,Atylidae,scientific name,family
371485,Colomastigidae,scientific name,family
371489,Pleustidae,scientific name,family
371492,Phreatogammaridae,scientific name,family
371493,Salentinellidae,scientific name,family
371496,Acanthonotozomatidae,scientific name,family
371508,Vibiliidae,scientific name,family
371518,Phrosinidae,scientific name,family
371523,Pronoidae,scientific name,family
371542,Coccomyxidae,scientific name,family
371975,Mesosporaceae,scientific name,family
373044,Braarudosphaeraceae,scientific name,family
373435,Deletrocephalidae,scientific name,family
373437,Nicollinidae,scientific name,family
373438,Herpetostrongylidae,scientific name,family
373439,Mackerrastrongylidae,scientific name,family
373674,Pycnoclavellidae,scientific name,family
373727,Thelastomatidae,scientific name,family
373741,Trefusiidae,scientific name,family
375141,Camallanidae,scientific name,family
375201,Siphonolaimidae,scientific name,family
375581,Spathidiidae,scientific name,family
375590,Lacrymariidae,scientific name,family
375591,Homalozoonidae,scientific name,family
375766,Austroleptidae,scientific name,family
376268,Discosporangiaceae,scientific name,family
376273,Phacopteronidae,scientific name,family
376274,Homotomidae,scientific name,family
376275,Carsidaridae,scientific name,family
376640,Leptochariidae,scientific name,family
376643,Hemigaleidae,scientific name,family
376648,Sphyrnidae,scientific name,family
376918,Aotidae,scientific name,family
376919,Pitheciidae,scientific name,family
378069,Stegostomatidae,scientific name,family
378091,Skyrjabillanidae,scientific name,family
378100,Acuariidae,scientific name,family
378113,Atractidae,scientific name,family
378192,Epitheliaceae,scientific name,family
378266,Meripilaceae,scientific name,family
378855,Atelidae,scientific name,family
379343,Buliminellidae,scientific name,family
379356,Buliminoididae,scientific name,family
379499,Pseudocodiaceae,scientific name,family
379500,Halimedaceae,scientific name,family
379582,Ailuridae,scientific name,family
379588,Nandiniidae,scientific name,family
379589,Eupleridae,scientific name,family
381404,Boselliidae,scientific name,family
381702,Scoresbyellaceae,scientific name,family
382442,Costasiellidae,scientific name,family
382860,Xystodesmidae,scientific name,family
382959,Rigidotrichidae,scientific name,family
385271,Erethistidae,scientific name,family
385533,Pseudogilquiniidae,scientific name,family
386461,Cochlonemataceae,scientific name,family
386817,Grandjeanicidae,scientific name,family
386818,Lordalychidae,scientific name,family
386819,Micropsammidae,scientific name,family
386820,Nanorchestidae,scientific name,family
386821,Oehserchestidae,scientific name,family
386826,Linotetranidae,scientific name,family
386832,Paratydeidae,scientific name,family
386837,Pseudocheylidae,scientific name,family
386840,Cunaxidae,scientific name,family
386850,Ctenacaridae,scientific name,family
386852,Aphelacaridae,scientific name,family
387441,Aporrhaidae,scientific name,family
387939,Analgidae,scientific name,family
387940,Xolalgidae,scientific name,family
387941,Psoroptoididae,scientific name,family
387942,Alloptidae,scientific name,family
387944,Dermationidae,scientific name,family
387945,Epidermoptidae,scientific name,family
387946,Apionacaridae,scientific name,family
387948,Dermoglyphidae,scientific name,family
387949,Psoralgidae,scientific name,family
387950,Ptyssalgidae,scientific name,family
387951,Turbinoptidae,scientific name,family
387952,Laminosioptidae,scientific name,family
387953,Knemidokoptidae,scientific name,family
388026,Saccinobaculidae,scientific name,family
388284,Myeloconidaceae,scientific name,family
388285,Porinaceae,scientific name,family
388442,Gypsoplacaceae,scientific name,family
388443,Sarrameanaceae,scientific name,family
388444,Megalariaceae,scientific name,family
388445,Miltideaceae,scientific name,family
388449,Ktedonobacteraceae,scientific name,family
388827,Diplocystaceae,scientific name,family
388951,Brigantiaeaceae,scientific name,family
388963,Amphinectidae,scientific name,family
388973,Stiphidiidae,scientific name,family
389308,Monstrillidae,scientific name,family
389316,Kroyeriidae,scientific name,family
389319,Dissonidae,scientific name,family
389334,Nicothoidae,scientific name,family
389734,Hygrophoropsidaceae,scientific name,family
389880,Gymnorhynchidae,scientific name,family
389883,Mustelicolidae,scientific name,family
389906,Hornelliellidae,scientific name,family
389951,Serpulaceae,scientific name,family
389990,Acanaloniidae,scientific name,family
389998,Truncocolumellaceae,scientific name,family
390009,Pseudogrillotiidae,scientific name,family
390020,Rhinoptericolidae,scientific name,family
390025,Shirleyrhynchidae,scientific name,family
390028,Tetrarhynchobothriidae,scientific name,family
390045,Achilixiidae,scientific name,family
390063,Pseudotobothriidae,scientific name,family
390065,Mixodigmatidae,scientific name,family
390102,Kinnaridae,scientific name,family
390310,Amblyopsidae,scientific name,family
390322,Dichistiidae,scientific name,family
390325,Dinolestidae,scientific name,family
390339,Howellidae,scientific name,family
390344,Leptoscopidae,scientific name,family
390366,Pholidichthyidae,scientific name,family
390388,Scoloplacidae,scientific name,family
390445,Anchariidae,scientific name,family
390965,Anchistioididae,scientific name,family
390968,Eugonatonotidae,scientific name,family
391041,Discocephalidae,scientific name,family
391217,Colocongridae,scientific name,family
391242,Candeinidae,scientific name,family
391258,Cercyridae,scientific name,family
393446,Thyrididae,scientific name,family
393868,Eupodidae,scientific name,family
394531,Ochrolechiaceae,scientific name,family
394753,Euphrosinidae,scientific name,family
394764,Paralacydoniidae,scientific name,family
394959,Zorocratidae,scientific name,family
396328,Laetmogonidae,scientific name,family
396331,Phanerochaetaceae,scientific name,family
396349,Phymanthidae,scientific name,family
396352,Thalassianthidae,scientific name,family
396361,Actinodendronidae,scientific name,family
397336,Chattonidiidae,scientific name,family
397501,Rhabdochonidae,scientific name,family
397503,Quimperiidae,scientific name,family
397506,Caryophyllidae,scientific name,family
397572,Tomopteridae,scientific name,family
397575,Alciopedidae,scientific name,family
397578,Trochochaetidae,scientific name,family
397928,Axiidae,scientific name,family
397938,Pisidae,scientific name,family
398011,Cimeliidae,scientific name,family
398018,Jackiellaceae,scientific name,family
398362,Euretidae,scientific name,family
398403,Dolichodoridae,scientific name,family
398705,Chlorocystidaceae,scientific name,family
398846,Uristidae,scientific name,family
399054,Sylonidae,scientific name,family
399057,Polysaccidae,scientific name,family
399060,Lernaeodiscidae,scientific name,family
399064,Thompsoniidae,scientific name,family
399076,Peltogastridae,scientific name,family
399129,Cryphonectriaceae,scientific name,family
399132,Arnelliaceae,scientific name,family
400690,Dendrocerotaceae,scientific name,family
400692,Notothyladaceae,scientific name,family
400694,Phymatocerotaceae,scientific name,family
400706,Calyculariaceae,scientific name,family
400721,Frullaniaceae,scientific name,family
400722,Jamesoniellaceae,scientific name,family
400723,Mizutaniaceae,scientific name,family
400725,Phycolepidoziaceae,scientific name,family
400782,Parulidae,scientific name,family
400783,Thraupidae,scientific name,family
400978,Spirofilidae,scientific name,family
401321,Metapseudidae,scientific name,family
402686,Leiosporocerotaceae,scientific name,family
402692,Oreohelicidae,scientific name,family
402721,Petalophyllaceae,scientific name,family
403651,Pfiesteriaceae,scientific name,family
404296,Pleurophascaceae,scientific name,family
404310,Pseudoditrichaceae,scientific name,family
404316,Saulomataceae,scientific name,family
404317,Schimperobryaceae,scientific name,family
404319,Pylaisiadelphaceae,scientific name,family
405002,Nothobranchiidae,scientific name,family
405151,Symethidae,scientific name,family
405154,Tymolidae,scientific name,family
405160,Cymonomidae,scientific name,family
405171,Dairidae,scientific name,family
405177,Aethridae,scientific name,family
406058,Cephalochlamydidae,scientific name,family
406063,Parabothriocephalidae,scientific name,family
406429,Tubiclavoididae,scientific name,family
407032,Nitrospinaceae,scientific name,family
407926,Gastrodontidae,scientific name,family
408073,Epalxellidae,scientific name,family
408864,Testudinellidae,scientific name,family
409164,Austrophasmatidae,scientific name,family
409171,Tanzaniophasmatidae,scientific name,family
409189,Diapheromeridae,scientific name,family
409303,Lacantuniidae,scientific name,family
409610,Loxodidae,scientific name,family
409994,Stylephoridae,scientific name,family
410830,Trichomonascaceae,scientific name,family
412032,Celerinatantimonadaceae,scientific name,family
412447,Criblamydiaceae,scientific name,family
412621,Brachionichthyidae,scientific name,family
412628,Neoceratiidae,scientific name,family
412631,Diceratiidae,scientific name,family
412640,Thaumatichthyidae,scientific name,family
412645,Centrophrynidae,scientific name,family
412804,Emmericiidae,scientific name,family
412849,Eutegaeidae,scientific name,family
